Mon Dec 16 12:10:02 +0800 2019,4450097569616827,1963,"奖品名称：赫莲娜逆时高光瓶*1人；抽奖时间：2019-12-16 12:15:00；抽奖规则：<a data-url=""http://t.cn/AiDWg75g"" href=""https://lottery.media.weibo.com/lottery/h5/history/list?mid=4445853697404021"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">抽奖详情</span></a>",0,False,0,5581785513,微博抽奖平台,"https://tvax3.sinaimg.cn/crop.0.0.300.300.180/0065KBoBly8fqmggh0czrj308c08ct8s.jpg?KID=imgbed,tva&Expires=1577442547&ssig=f5dhn3IVLU",https://m.weibo.cn/u/5581785513?uid=5581785513,5489,True,微博官方唯一抽奖工具--@微博抽奖平台,m,12,43,6,13027034,2037,https://tva4.sinaimg.cn/crop.0.0.640.640.640/6ce2240djw1e9ob4y5qvcj20hs0hsq5v.jpg,https://wx3.sinaimg.cn/orj480/0065KBoBly8fqmggh0czrj308c08ct8s.jpg,31,4445853697404021
Wed Dec 04 19:07:50 +0800 2019,4445854058063151,6,转评赞！揪1个小妖精送价值两千多的赫莲娜逆时高光瓶！,26,False,104,1434004434,俊平大魔王,"https://tva1.sinaimg.cn/crop.0.0.511.511.180/55792bd2jw8f0ahs5sjjjj20e80e7mxg.jpg?KID=imgbed,tva&Expires=1577442547&ssig=z3Ki1nhjJ9",https://m.weibo.cn/u/1434004434?uid=1434004434,15703,True,,m,12,48,7,8834400,965,https://tva3.sinaimg.cn/crop.0.0.640.640.640/55792bd2gw1f4p8xn5t8mj20yi0yidlc.jpg,https://ww1.sinaimg.cn/orj480/55792bd2jw8f0ahs5sjjjj20e80e7mxg.jpg,20,4445853697404021
Wed Dec 04 19:14:49 +0800 2019,4445855819947368,49,双11买了两套产品，都没有送赠品，还是预售时候就付了定金，难道没有记录？ 收到后问客服为什么没有赠品，说要重新填资料进行核实才发放。页面上说单笔满800就有别的赠品，当时问说是有的。收到货后又说要核实才有 就是这样做订单的吗？再也不会买了。,19,False,11,5943835516,一只仙女猪m,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/006ufJ8Mly8g19pvk0wtnj30ro0ro431.jpg?KID=imgbed,tva&Expires=1577442547&ssig=bJvfrSeTKU",https://m.weibo.cn/u/5943835516?uid=5943835516,6,False,光棍,f,2,9,3,1857,340,https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg,https://wx1.sinaimg.cn/orj480/006ufJ8Mly8g19pvk0wtnj30ro0ro431.jpg,7,4445853697404021
Wed Dec 04 19:17:18 +0800 2019,4445856440985079,58,"告诉我价格让我死心<span class=""url-icon""><img alt=[污] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_wu-12f8564d2b.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[污] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_wu-12f8564d2b.png"" style=""width:1em; height:1em;"" /></span>",7,False,21,2361011282,Amy糖多多,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/8cba2c52ly8g7ymd2ssbpj20ro0rogn8.jpg?KID=imgbed,tva&Expires=1577442547&ssig=EV0LHBkMpI",https://m.weibo.cn/u/2361011282?uid=2361011282,1185,False,猫咪爱好者,f,11,32,4,213,627,https://wx1.sinaimg.cn/crop.0.0.640.640.640/8cba2c52gy1fyq32kytenj20qo0qon97.jpg,https://wx1.sinaimg.cn/orj480/8cba2c52ly8g7ymd2ssbpj20ro0rogn8.jpg,13,4445853697404021
Wed Dec 04 19:13:14 +0800 2019,4445855421199912,37,叔 宁这件衣服穿了好久喔 勤俭持家叔,11,False,6,5370035429,一碗土豆皮,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/005Rq7wFly8g9cmbpreyzj30ro0rogoz.jpg?KID=imgbed,tva&Expires=1577442547&ssig=ifH4TKlzaf",https://m.weibo.cn/u/5370035429?uid=5370035429,414,False,我的宝贝都要幸福,f,0,9,0,79,99,https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg,https://wx4.sinaimg.cn/orj480/005Rq7wFly8g9cmbpreyzj30ro0rogoz.jpg,5,4445853697404021
Wed Dec 04 22:47:54 +0800 2019,4445909444597030,324,这段时间找工作 见过很多个HR 就是没有见过叔视频里这个hr,2,False,12,5170179718,不要问密码是多少不知道,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/005DTxVsly8fz8oof201oj30ro0ro0us.jpg?KID=imgbed,tva&Expires=1577442547&ssig=QDiJMfO8aU",https://m.weibo.cn/u/5170179718?uid=5170179718,431,False,,f,0,14,0,58,105,https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg,https://wx1.sinaimg.cn/orj480/005DTxVsly8fz8oof201oj30ro0ro0us.jpg,17,4445853697404021
Thu Dec 05 17:30:59 +0800 2019,4446192073325024,784,哈哈，我发现你胖了,2,False,4,1579880244,江小婷,"https://tva3.sinaimg.cn/crop.0.0.180.180.180/5e2b0f34jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1577442547&ssig=3nS4t3eCtw",https://m.weibo.cn/u/1579880244?uid=1579880244,2713,False,开心生活,f,12,18,3,632,529,https://tva1.sinaimg.cn/crop.0.0.640.640/7c85468fjw1e8yq8nhrzwj20hs0hsac1.jpg,https://ww3.sinaimg.cn/orj480/5e2b0f34jw1e8qgp5bmzyj2050050aa8.jpg,8,4445853697404021
Wed Dec 04 19:11:48 +0800 2019,4445855060515264,27,瑟瑟发抖的打开视频就知道我的手要保不住了😱,2,False,1,2757473262,_张丹娜1993,"https://tvax3.sinaimg.cn/crop.0.0.664.664.180/a45bb3eely8ga1s2pojqkj20ig0ihgmo.jpg?KID=imgbed,tva&Expires=1577442547&ssig=LycElNxIEa",https://m.weibo.cn/u/2757473262?uid=2757473262,291,False,微信号hz442354498,f,2,27,2,215,152,https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg,https://wx3.sinaimg.cn/orj480/a45bb3eely8ga1s2pojqkj20ig0ihgmo.jpg,13,4445853697404021
Thu Dec 05 14:51:49 +0800 2019,4446152017480384,708,大哥  药监局天天反这些概念  还拿来卖给消费者,23,False,2,5480522948,菇凉刘Coco,"https://tvax3.sinaimg.cn/crop.0.0.664.664.180/005YTInqly8g61h5lhnz9j30ig0iht9x.jpg?KID=imgbed,tva&Expires=1577442547&ssig=nVMGj%2BhytC",https://m.weibo.cn/u/5480522948?uid=5480522948,60,False,致力于分享正能量的小仙女～,f,0,14,0,102,125,https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg,https://wx3.sinaimg.cn/orj480/005YTInqly8g61h5lhnz9j30ig0iht9x.jpg,5,4445853697404021
Thu Dec 05 12:28:13 +0800 2019,4446115879946710,594,问一下小伙伴，是不是赫莲娜高光瓶，不是霜，是精华？,2,False,1,1838383654,哦去几句s咯提莫回,"https://tva3.sinaimg.cn/crop.0.0.640.640.180/6d938226jw8eb0xzh5ni8j20hs0hsq43.jpg?KID=imgbed,tva&Expires=1577442547&ssig=xxNxJbxre1",https://m.weibo.cn/u/1838383654?uid=1838383654,4161,False,不要关注我，我喜欢转发，不喜欢写。,f,0,34,0,154,39,https://tva2.sinaimg.cn/crop.0.0.640.640.640/a1d3feabjw1ecasunmkncj20hs0hsq4j.jpg,https://ww3.sinaimg.cn/orj480/6d938226jw8eb0xzh5ni8j20hs0hsq43.jpg,10,4445853697404021
